sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
3250;BME280;1637;42.020;23.992;2023-04-01T08:42:08;91568.44;;;19.65;39.74
3250;BME280;1637;42.020;23.992;2023-04-01T08:47:45;91564.75;;;20.44;37.90
3250;BME280;1637;42.020;23.992;2023-04-01T08:50:51;91566.66;;;21.55;37.53
3250;BME280;1637;42.020;23.992;2023-04-01T08:53:31;91559.75;;;22.59;35.17
3250;BME280;1637;42.020;23.992;2023-04-01T08:56:12;91551.50;;;19.98;38.16
3250;BME280;1637;42.020;23.992;2023-04-01T08:59:02;91547.28;;;18.90;40.57
3250;BME280;1637;42.020;23.992;2023-04-01T09:01:55;91463.63;;;18.82;39.81
3250;BME280;1637;42.020;23.992;2023-04-01T09:04:41;91523.28;;;19.19;36.61
3250;BME280;1637;42.020;23.992;2023-04-01T09:07:25;91517.78;;;18.66;39.42
3250;BME280;1637;42.020;23.992;2023-04-01T09:10:10;91521.13;;;18.86;36.45
3250;BME280;1637;42.020;23.992;2023-04-01T09:13:05;91526.31;;;18.90;36.31
3250;BME280;1637;42.020;23.992;2023-04-01T09:15:50;91535.22;;;19.39;35.33
3250;BME280;1637;42.020;23.992;2023-04-01T09:18:35;91528.09;;;19.47;35.26
3250;BME280;1637;42.020;23.992;2023-04-01T09:21:24;91524.84;;;20.02;34.75
3250;BME280;1637;42.020;23.992;2023-04-01T09:27:03;91519.69;;;20.10;34.26
3250;BME280;1637;42.020;23.992;2023-04-01T09:29:48;91508.28;;;19.30;34.76
3250;BME280;1637;42.020;23.992;2023-04-01T09:32:39;91494.56;;;19.02;36.00
3250;BME280;1637;42.020;23.992;2023-04-01T09:35:21;91495.22;;;18.85;36.85
3250;BME280;1637;42.020;23.992;2023-04-01T09:37:53;91492.88;;;19.10;36.71
3250;BME280;1637;42.020;23.992;2023-04-01T09:40:25;91479.53;;;19.06;36.50
3250;BME280;1637;42.020;23.992;2023-04-01T09:43:22;91487.19;;;19.13;38.37
3250;BME280;1637;42.020;23.992;2023-04-01T09:46:11;91475.13;;;19.09;39.27
3250;BME280;1637;42.020;23.992;2023-04-01T09:49:17;91482.66;;;19.42;36.43
3250;BME280;1637;42.020;23.992;2023-04-01T09:51:57;91478.00;;;19.48;36.17
3250;BME280;1637;42.020;23.992;2023-04-01T09:54:41;91468.44;;;19.64;37.88
3250;BME280;1637;42.020;23.992;2023-04-01T10:00:37;91452.28;;;18.84;35.81
3250;BME280;1637;42.020;23.992;2023-04-01T10:06:36;91429.59;;;18.50;37.41
3250;BME280;1637;42.020;23.992;2023-04-01T10:18:36;91420.19;;;19.36;37.17
3250;BME280;1637;42.020;23.992;2023-04-01T10:21:39;91420.75;;;19.57;36.19
3250;BME280;1637;42.020;23.992;2023-04-01T10:24:26;91413.25;;;19.24;36.38
3250;BME280;1637;42.020;23.992;2023-04-01T10:27:19;91403.41;;;19.38;35.90
3250;BME280;1637;42.020;23.992;2023-04-01T10:33:29;91388.81;;;19.30;36.49
3250;BME280;1637;42.020;23.992;2023-04-01T10:36:31;91378.06;;;19.63;35.81
3250;BME280;1637;42.020;23.992;2023-04-01T10:39:20;91376.28;;;19.49;35.71
3250;BME280;1637;42.020;23.992;2023-04-01T10:42:16;91363.78;;;18.98;36.57
3250;BME280;1637;42.020;23.992;2023-04-01T10:45:07;91365.59;;;19.17;36.43
3250;BME280;1637;42.020;23.992;2023-04-01T10:51:02;91351.00;;;19.15;37.26
3250;BME280;1637;42.020;23.992;2023-04-01T10:53:38;91356.16;;;19.02;35.85
3250;BME280;1637;42.020;23.992;2023-04-01T10:56:32;91350.88;;;18.76;36.90
3250;BME280;1637;42.020;23.992;2023-04-01T11:02:50;91340.84;;;18.93;37.11
3250;BME280;1637;42.020;23.992;2023-04-01T11:05:41;91334.47;;;19.02;37.17
3250;BME280;1637;42.020;23.992;2023-04-01T11:08:50;91337.56;;;20.10;36.10
3250;BME280;1637;42.020;23.992;2023-04-01T11:27:12;91304.47;;;19.72;38.24
3250;BME280;1637;42.020;23.992;2023-04-01T11:30:07;91313.84;;;19.99;36.22
3250;BME280;1637;42.020;23.992;2023-04-01T11:32:52;91311.63;;;19.92;35.88
3250;BME280;1637;42.020;23.992;2023-04-01T11:38:23;91310.06;;;19.13;36.80
3250;BME280;1637;42.020;23.992;2023-04-01T11:40:58;91313.84;;;19.60;36.57
3250;BME280;1637;42.020;23.992;2023-04-01T11:43:32;91311.84;;;20.00;35.51
3250;BME280;1637;42.020;23.992;2023-04-01T11:46:06;91312.59;;;19.44;36.57
3250;BME280;1637;42.020;23.992;2023-04-01T11:48:45;91311.59;;;19.42;35.93
3250;BME280;1637;42.020;23.992;2023-04-01T11:51:41;91310.59;;;19.45;36.10
3250;BME280;1637;42.020;23.992;2023-04-01T11:54:25;91290.03;;;18.94;36.04
3250;BME280;1637;42.020;23.992;2023-04-01T11:57:07;91333.47;;;19.05;35.53
3250;BME280;1637;42.020;23.992;2023-04-01T12:02:42;91297.13;;;18.74;36.37
3250;BME280;1637;42.020;23.992;2023-04-01T12:05:23;91280.84;;;18.69;36.25
3250;BME280;1637;42.020;23.992;2023-04-01T12:08:04;91276.16;;;18.75;36.27
3250;BME280;1637;42.020;23.992;2023-04-01T12:10:39;91270.38;;;18.50;37.68
3250;BME280;1637;42.020;23.992;2023-04-01T12:13:17;91267.81;;;18.84;36.12
3250;BME280;1637;42.020;23.992;2023-04-01T12:16:04;91270.53;;;18.95;36.19
3250;BME280;1637;42.020;23.992;2023-04-01T12:18:39;91264.13;;;18.93;36.46
3250;BME280;1637;42.020;23.992;2023-04-01T12:21:16;91256.50;;;18.91;37.19
3250;BME280;1637;42.020;23.992;2023-04-01T12:24:29;91222.66;;;18.75;36.83
3250;BME280;1637;42.020;23.992;2023-04-01T12:27:08;91234.75;;;18.69;36.31
3250;BME280;1637;42.020;23.992;2023-04-01T12:29:50;91238.50;;;18.88;36.14
3250;BME280;1637;42.020;23.992;2023-04-01T12:32:29;91249.03;;;18.64;37.13
3250;BME280;1637;42.020;23.992;2023-04-01T12:35:05;91238.41;;;18.60;37.34
3250;BME280;1637;42.020;23.992;2023-04-01T12:37:42;91251.75;;;18.75;37.68
3250;BME280;1637;42.020;23.992;2023-04-01T12:40:25;91259.91;;;18.69;38.33
3250;BME280;1637;42.020;23.992;2023-04-01T12:43:10;91279.38;;;18.79;37.77
3250;BME280;1637;42.020;23.992;2023-04-01T12:45:45;91230.94;;;18.44;38.02
3250;BME280;1637;42.020;23.992;2023-04-01T12:48:36;91287.84;;;19.09;37.63
3250;BME280;1637;42.020;23.992;2023-04-01T13:00:13;91337.63;;;18.95;38.50
3250;BME280;1637;42.020;23.992;2023-04-01T13:02:51;91319.25;;;18.13;41.50
3250;BME280;1637;42.020;23.992;2023-04-01T13:05:41;91371.47;;;18.14;43.15
3250;BME280;1637;42.020;23.992;2023-04-01T13:08:27;91358.06;;;17.99;43.43
3250;BME280;1637;42.020;23.992;2023-04-01T13:11:06;91386.19;;;17.50;43.25
3250;BME280;1637;42.020;23.992;2023-04-01T13:14:06;91380.97;;;17.41;43.93
3250;BME280;1637;42.020;23.992;2023-04-01T13:16:39;91390.69;;;17.07;45.01
3250;BME280;1637;42.020;23.992;2023-04-01T13:19:13;91398.78;;;17.53;45.15
3250;BME280;1637;42.020;23.992;2023-04-01T13:21:53;91389.28;;;17.63;44.31
3250;BME280;1637;42.020;23.992;2023-04-01T13:24:31;91402.41;;;17.70;46.37
3250;BME280;1637;42.020;23.992;2023-04-01T13:27:05;91419.41;;;17.71;46.68
3250;BME280;1637;42.020;23.992;2023-04-01T13:29:36;91421.06;;;16.96;48.08
3250;BME280;1637;42.020;23.992;2023-04-01T13:32:14;91424.38;;;16.50;49.75
3250;BME280;1637;42.020;23.992;2023-04-01T13:34:56;91415.06;;;16.17;50.61
3250;BME280;1637;42.020;23.992;2023-04-01T13:37:36;91419.13;;;16.27;50.71
3250;BME280;1637;42.020;23.992;2023-04-01T13:40:26;91416.66;;;16.43;50.95
3250;BME280;1637;42.020;23.992;2023-04-01T13:43:02;91417.59;;;15.91;52.93
3250;BME280;1637;42.020;23.992;2023-04-01T13:45:37;91418.97;;;16.01;54.50
3250;BME280;1637;42.020;23.992;2023-04-01T13:48:30;91422.59;;;16.12;54.11
3250;BME280;1637;42.020;23.992;2023-04-01T13:54:24;91414.97;;;16.11;54.67
3250;BME280;1637;42.020;23.992;2023-04-01T13:57:05;91433.13;;;16.10;54.24
3250;BME280;1637;42.020;23.992;2023-04-01T13:59:56;91431.47;;;16.13;54.09
3250;BME280;1637;42.020;23.992;2023-04-01T14:02:50;91429.19;;;16.26;54.31
3250;BME280;1637;42.020;23.992;2023-04-01T14:05:39;91423.91;;;16.17;55.20
3250;BME280;1637;42.020;23.992;2023-04-01T14:08:26;91440.28;;;16.28;54.68
